order_id,product_id,quantity,unit_price,line_total
3256049,8,5,3.30,16.50
3256049,16,2,5.68,11.36
3260443,8,2,3.30,6.60
3260443,18,2,9.45,18.90
3286809,27,1,8.49,8.49
3286809,36,4,2.86,11.44
3293225,12,4,6.64,26.56
3293225,15,3,5.78,17.34
3293225,27,3,8.49,25.47
3293225,28,4,7.37,29.48
3294510,2,3,0.94,2.82
3294510,15,5,5.78,28.90
3294510,19,4,8.89,35.56
3298630,4,5,3.41,17.05
3298630,10,5,9.07,45.35
3298630,36,4,2.86,11.44
3302519,16,5,5.68,28.40
3302519,23,2,4.55,9.10
3302519,24,3,6.00,18.00
3302519,32,1,3.05,3.05
3337274,4,5,3.41,17.05
3337274,20,1,9.90,9.90
3337274,26,4,9.32,37.28
3340591,4,1,3.41,3.41
3340591,23,4,4.55,18.20
3340591,24,2,6.00,12.00
3350007,15,5,5.78,28.90
3350007,30,2,2.70,5.40
3350007,33,5,2.00,10.00
3350757,9,4,1.13,4.52
3350757,34,4,5.51,22.04
3351170,15,4,5.78,23.12
3367169,5,4,1.92,7.68
3367169,7,4,1.92,7.68
3396934,4,4,3.41,13.64
3396934,17,3,3.71,11.13
3396934,24,3,6.00,18.00
3396934,36,3,2.86,8.58
3409486,5,4,1.92,7.68
3409486,6,4,0.96,3.84
3409486,23,2,4.55,9.10
3409486,30,4,2.70,10.80
3419041,2,0,0.94,0.00
3419041,5,3,1.92,5.76
3419041,23,0,4.55,0.00
3419041,35,1,5.48,5.48
3451829,4,4,3.41,13.64
3451829,12,2,6.64,13.28
3451829,20,3,9.90,29.70
3451829,26,3,9.32,27.96
3461178,23,2,4.55,9.10
3461178,25,5,6.89,34.45
3461178,26,2,9.32,18.64
3461178,29,4,1.31,5.24
3461178,33,1,2.00,2.00
3482295,23,2,4.55,9.10
3492948,4,3,3.41,10.23
3492948,8,2,3.30,6.60
3492948,34,1,5.51,5.51
3492948,35,3,5.48,16.44
3494331,16,4,5.68,22.72
3494331,17,5,3.71,18.55
3494331,18,5,9.45,47.25
3513529,5,5,1.92,9.60
3515236,7,4,1.92,7.68
3515236,12,4,6.64,26.56
3515236,21,3,4.46,13.38
3533575,7,2,1.92,3.84
3533575,16,3,5.68,17.04
3533575,36,3,2.86,8.58
3534266,20,1,9.90,9.90
3536975,4,3,3.41,10.23
3536975,5,1,1.92,1.92
3548729,9,3,1.13,3.39
3548729,21,1,4.46,4.46
3548729,31,1,6.62,6.62
3548729,36,1,2.86,2.86
3549325,13,2,5.80,11.60
3549325,19,3,8.89,26.67
3549325,22,5,0.94,4.70
3549325,30,3,2.70,8.10
3553229,4,4,3.41,13.64
3553229,22,5,0.94,4.70
3553229,30,5,2.70,13.50
3553229,36,1,2.86,2.86
3558674,34,3,5.51,16.53
3565847,6,4,0.96,3.84
3565847,34,1,5.51,5.51
3572794,8,3,3.30,9.90
3572794,10,2,9.07,18.14
3572794,24,1,6.00,6.00
3572794,32,5,3.05,15.25
3572794,34,3,5.51,16.53
3593496,6,3,0.96,2.88
3593496,10,1,9.07,9.07
3602666,12,1,6.64,6.64
3602666,23,2,4.55,9.10
3602666,31,5,6.62,33.10
3630336,8,4,3.30,13.20
3630336,11,3,7.45,22.35
3630336,20,1,9.90,9.90
3630336,22,1,0.94,0.94
3630336,28,3,7.37,22.11
3638280,8,5,3.30,16.50
3638280,12,1,6.64,6.64
3638280,17,5,3.71,18.55
3638280,32,3,3.05,9.15
3638280,34,5,5.51,27.55
3668513,18,5,9.45,47.25
3668513,27,2,8.49,16.98
3668513,30,3,2.70,8.10
3668513,36,1,2.86,2.86
3670277,5,4,1.92,7.68
3670277,21,4,4.46,17.84
3670277,25,4,6.89,27.56
3670277,32,1,3.05,3.05
3673838,3,4,4.42,17.68
3673838,13,5,5.80,29.00
3673838,18,2,9.45,18.90
3688632,3,3,4.42,13.26
3688632,5,4,1.92,7.68
3688632,9,2,1.13,2.26
3688632,21,5,4.46,22.30
3688632,22,5,0.94,4.70
3700071,19,5,8.89,44.45
3700071,26,2,9.32,18.64
3700071,35,5,5.48,27.40
3705391,4,5,3.41,17.05
3705391,15,2,5.78,11.56
3705391,27,5,8.49,42.45
3709380,2,0,0.94,0.00
3709380,4,1,3.41,3.41
3709380,31,2,6.62,13.24
3715648,15,1,5.78,5.78
3726885,2,3,0.94,2.82
3726885,9,1,1.13,1.13
3726885,14,2,8.60,17.20
3726885,32,5,3.05,15.25
3735347,5,2,1.92,3.84
3735347,9,5,1.13,5.65
3735347,18,2,9.45,18.90
3740934,3,3,4.42,13.26
3740934,22,1,0.94,0.94
3740934,33,1,2.00,2.00
3747041,13,2,5.80,11.60
3747041,18,3,9.45,28.35
3747041,19,2,8.89,17.78
3750773,7,4,1.92,7.68
3750773,8,2,3.30,6.60
3750773,11,5,7.45,37.25
3750773,18,1,9.45,9.45
3750773,20,2,9.90,19.80
3752794,5,4,1.92,7.68
3752794,7,5,1.92,9.60
3752794,31,4,6.62,26.48
3752794,34,2,5.51,11.02
3756629,4,5,3.41,17.05
3756629,9,3,1.13,3.39
3756629,13,1,5.80,5.80
3756629,15,2,5.78,11.56
3775106,15,4,5.78,23.12
3775106,16,1,5.68,5.68
3775106,17,5,3.71,18.55
3775106,29,4,1.31,5.24
3775106,32,5,3.05,15.25
3777587,16,2,5.68,11.36
3792568,1,1,6.83,6.83
3792568,5,5,1.92,9.60
3792568,9,2,1.13,2.26
3792568,14,3,8.60,25.80
3792568,18,3,9.45,28.35
3812418,9,2,1.13,2.26
3812418,22,2,0.94,1.88
3812418,26,2,9.32,18.64
3829872,8,3,3.30,9.90
3829872,21,4,4.46,17.84
3834607,11,3,7.45,22.35
3834607,32,1,3.05,3.05
3843816,13,4,5.80,23.20
3843816,25,1,6.89,6.89
3843816,28,1,7.37,7.37
3849607,1,3,6.83,20.49
3849607,12,1,6.64,6.64
3865201,6,1,0.96,0.96
3865201,26,5,9.32,46.60
3865227,4,5,3.41,17.05
3865227,7,3,1.92,5.76
3865227,13,4,5.80,23.20
3865227,20,1,9.90,9.90
3865227,32,1,3.05,3.05
3866858,2,1,0.94,0.94
3866858,31,2,6.62,13.24
3866858,34,3,5.51,16.53
3928981,19,3,8.89,26.67
3941428,22,2,0.94,1.88
3941428,27,4,8.49,33.96
3941428,32,1,3.05,3.05
3944347,8,5,3.30,16.50
3944347,17,2,3.71,7.42
3944347,20,2,9.90,19.80
3944347,22,1,0.94,0.94
3944347,26,2,9.32,18.64
3959749,23,3,4.55,13.65
3991261,10,3,9.07,27.21
3991261,12,5,6.64,33.20
3991261,28,1,7.37,7.37
4012978,5,4,1.92,7.68
4012978,6,1,0.96,0.96
4012978,11,1,7.45,7.45
4012978,26,3,9.32,27.96
4015228,4,5,3.41,17.05
4015228,20,1,9.90,9.90
4015228,23,5,4.55,22.75
4015228,26,2,9.32,18.64
4015228,29,4,1.31,5.24
4015633,2,3,0.94,2.82
4015633,8,3,3.30,9.90
4015633,27,2,8.49,16.98
4025229,6,2,0.96,1.92
4025229,9,1,1.13,1.13
4025229,16,2,5.68,11.36
4025229,21,5,4.46,22.30
4031518,22,5,0.94,4.70
4045901,9,1,1.13,1.13
4045901,15,4,5.78,23.12
4048369,4,3,3.41,10.23
4048369,28,4,7.37,29.48
4048369,32,4,3.05,12.20
4048617,30,4,2.70,10.80
4049923,16,1,5.68,5.68
4065837,8,2,3.30,6.60
4065837,13,3,5.80,17.40
4065837,16,1,5.68,5.68
4065837,21,3,4.46,13.38
4065837,31,2,6.62,13.24
4066268,8,2,3.30,6.60
4066268,22,5,0.94,4.70
4066268,36,5,2.86,14.30
4083508,5,5,1.92,9.60
4083508,12,2,6.64,13.28
4083508,15,5,5.78,28.90
4083508,19,3,8.89,26.67
4083508,23,3,4.55,13.65
4109330,2,5,0.94,4.70
4109330,4,4,3.41,13.64
4109330,22,5,0.94,4.70
4109330,33,3,2.00,6.00
4125294,1,5,6.83,34.15
4125294,10,1,9.07,9.07
4125294,12,1,6.64,6.64
4125294,35,1,5.48,5.48
4127681,13,1,5.80,5.80
4127681,14,3,8.60,25.80
4127681,28,2,7.37,14.74
4127681,29,1,1.31,1.31
4128006,2,1,0.94,0.94
4128597,7,1,1.92,1.92
4128597,11,3,7.45,22.35
4128597,22,1,0.94,0.94
4137200,27,2,8.49,16.98
4138216,14,4,8.60,34.40
4138216,32,2,3.05,6.10
4142946,8,3,3.30,9.90
4143797,1,3,6.83,20.49
4143797,4,4,3.41,13.64
4189113,33,4,2.00,8.00
4210831,7,3,1.92,5.76
4215540,33,1,2.00,2.00
4215540,34,2,5.51,11.02
4221331,18,4,9.45,37.80
4221331,25,2,6.89,13.78
4221331,28,4,7.37,29.48
4221473,8,4,3.30,13.20
4221473,17,5,3.71,18.55
4221473,24,5,6.00,30.00
4224595,8,5,3.30,16.50
4224595,10,4,9.07,36.28
4224595,22,5,0.94,4.70
4224595,23,5,4.55,22.75
4224595,32,3,3.05,9.15
4237258,35,2,5.48,10.96
4263919,25,1,6.89,6.89
4263919,36,4,2.86,11.44
4264936,2,5,0.94,4.70
4264936,4,3,3.41,10.23
4264936,9,1,1.13,1.13
4264936,12,3,6.64,19.92
4264936,23,3,4.55,13.65
4288103,29,3,1.31,3.93
4288103,34,4,5.51,22.04
4305531,20,5,9.90,49.50
4305531,24,2,6.00,12.00
4308667,13,2,5.80,11.60
4308667,32,2,3.05,6.10
4318997,12,3,6.64,19.92
4318997,25,3,6.89,20.67
4327796,14,2,8.60,17.20
4330650,27,5,8.49,42.45
4330650,32,4,3.05,12.20
4330650,33,3,2.00,6.00
4341073,14,2,8.60,17.20
4341073,29,4,1.31,5.24
4341073,32,2,3.05,6.10
4356129,16,5,5.68,28.40
4358630,8,2,3.30,6.60
4358630,18,1,9.45,9.45
4358630,30,5,2.70,13.50
4365079,1,2,6.83,13.66
4365079,5,2,1.92,3.84
4365079,13,4,5.80,23.20
4365079,27,2,8.49,16.98
4365079,29,2,1.31,2.62
4377677,16,1,5.68,5.68
4379725,1,5,6.83,34.15
4379725,19,2,8.89,17.78
4383445,4,2,3.41,6.82
4383445,13,1,5.80,5.80
4383445,15,5,5.78,28.90
4385250,33,3,2.00,6.00
4393516,11,3,7.45,22.35
4393516,22,3,0.94,2.82
4393516,33,2,2.00,4.00
4393516,35,4,5.48,21.92
4398054,3,4,4.42,17.68
4410457,3,3,4.42,13.26
4410457,13,1,5.80,5.80
4410457,24,3,6.00,18.00
4410457,25,4,6.89,27.56
4410457,31,4,6.62,26.48
4412278,21,3,4.46,13.38
4412278,23,3,4.55,13.65
4412278,30,3,2.70,8.10
4432877,1,3,6.83,20.49
4432877,2,1,0.94,0.94
4432877,16,2,5.68,11.36
4432877,27,5,8.49,42.45
4432887,2,0,0.94,0.00
4432887,12,2,6.64,13.28
4432887,20,2,9.90,19.80
4432887,21,3,4.46,13.38
4432887,30,3,2.70,8.10
4443430,21,4,4.46,17.84
4444851,13,4,5.80,23.20
4444851,17,4,3.71,14.84
4444851,22,0,0.94,0.00
4444851,25,1,6.89,6.89
4444851,29,4,1.31,5.24
4457181,31,4,6.62,26.48
4463384,15,1,5.78,5.78
4476200,4,5,3.41,17.05
4483879,11,5,7.45,37.25
4483879,18,2,9.45,18.90
4483879,23,3,4.55,13.65
4493860,27,2,8.49,16.98
4493860,31,3,6.62,19.86
4493860,36,4,2.86,11.44
4514428,3,5,4.42,22.10
4514428,14,3,8.60,25.80
4517502,5,2,1.92,3.84
4517502,33,4,2.00,8.00
4522643,9,2,1.13,2.26
4562843,6,5,0.96,4.80
4562843,11,5,7.45,37.25
4562843,18,3,9.45,28.35
4562843,29,3,1.31,3.93
4577173,5,1,1.92,1.92
4577173,9,1,1.13,1.13
4577173,30,4,2.70,10.80
4580199,15,4,5.78,23.12
4580199,30,3,2.70,8.10
4605116,18,5,9.45,47.25
4605116,22,1,0.94,0.94
4605116,27,4,8.49,33.96
4641158,11,1,7.45,7.45
4641158,13,1,5.80,5.80
4641158,23,5,4.55,22.75
4641158,24,3,6.00,18.00
4641349,6,5,0.96,4.80
4641349,7,1,1.92,1.92
4641349,15,4,5.78,23.12
4641349,27,2,8.49,16.98
4651409,16,5,5.68,28.40
4669952,2,5,0.94,4.70
4669952,4,5,3.41,17.05
4669952,12,2,6.64,13.28
4669952,17,3,3.71,11.13
4674234,5,4,1.92,7.68
4674234,16,5,5.68,28.40
4674234,17,4,3.71,14.84
4674234,29,2,1.31,2.62
4674439,28,1,7.37,7.37
4674439,32,2,3.05,6.10
4705384,14,5,8.60,43.00
4705384,23,0,4.55,0.00
4705384,25,1,6.89,6.89
4705384,26,4,9.32,37.28
4705384,33,2,2.00,4.00
4771056,4,5,3.41,17.05
4771056,16,1,5.68,5.68
4771056,19,2,8.89,17.78
4810722,5,5,1.92,9.60
4810722,7,3,1.92,5.76
4810722,15,5,5.78,28.90
4816208,7,4,1.92,7.68
4816208,19,1,8.89,8.89
4816208,21,1,4.46,4.46
4816208,24,5,6.00,30.00
4823041,23,1,4.55,4.55
4823041,35,3,5.48,16.44
4823794,3,4,4.42,17.68
4823794,7,1,1.92,1.92
4823794,26,3,9.32,27.96
4823794,30,5,2.70,13.50
4823794,32,4,3.05,12.20
4844422,5,1,1.92,1.92
4844422,13,4,5.80,23.20
4844422,24,1,6.00,6.00
4844422,27,4,8.49,33.96
4844422,35,1,5.48,5.48
4847565,4,5,3.41,17.05
4849586,2,3,0.94,2.82
4849586,35,3,5.48,16.44
4861798,5,1,1.92,1.92
4861798,10,2,9.07,18.14
4861798,21,2,4.46,8.92
4861798,22,4,0.94,3.76
4861798,36,5,2.86,14.30
4866662,12,5,6.64,33.20
4866662,31,2,6.62,13.24
4879535,15,1,5.78,5.78
4879535,23,4,4.55,18.20
4913260,7,5,1.92,9.60
4913539,15,1,5.78,5.78
4913539,26,4,9.32,37.28
4913539,27,2,8.49,16.98
4913539,32,4,3.05,12.20
4914465,12,1,6.64,6.64
4914465,20,3,9.90,29.70
4914465,23,2,4.55,9.10
4914465,35,2,5.48,10.96
4914465,36,1,2.86,2.86
4914923,16,1,5.68,5.68
4914923,31,5,6.62,33.10
4941529,1,4,6.83,27.32
4941529,4,1,3.41,3.41
4941529,11,1,7.45,7.45
4941529,16,2,5.68,11.36
4941529,35,3,5.48,16.44
4954608,13,3,5.80,17.40
4954608,25,5,6.89,34.45
4956510,2,4,0.94,3.76
4956510,16,4,5.68,22.72
4956510,23,4,4.55,18.20
4956510,29,1,1.31,1.31
4956510,32,2,3.05,6.10
4965058,23,4,4.55,18.20
4965074,20,2,9.90,19.80
4977763,12,5,6.64,33.20
4977763,34,4,5.51,22.04
4977890,8,5,3.30,16.50
4977890,11,2,7.45,14.90
4977890,18,4,9.45,37.80
4977890,32,5,3.05,15.25
4984738,10,3,9.07,27.21
4984738,14,2,8.60,17.20
4997155,1,5,6.83,34.15
4997155,5,2,1.92,3.84
4997155,8,1,3.30,3.30
4997155,15,4,5.78,23.12
5014758,4,1,3.41,3.41
5014758,8,2,3.30,6.60
5014758,23,3,4.55,13.65
5014758,25,4,6.89,27.56
5014758,32,3,3.05,9.15
5016084,6,4,0.96,3.84
5016084,12,4,6.64,26.56
5016084,26,4,9.32,37.28
5019253,6,2,0.96,1.92
5019253,13,3,5.80,17.40
5019253,21,4,4.46,17.84
5019253,23,1,4.55,4.55
5021874,22,1,0.94,0.94
5021874,25,5,6.89,34.45
5021874,28,2,7.37,14.74
5021874,29,5,1.31,6.55
5024068,10,4,9.07,36.28
5024068,13,5,5.80,29.00
5024068,18,4,9.45,37.80
5025930,9,5,1.13,5.65
5025930,19,1,8.89,8.89
5025930,29,1,1.31,1.31
5033037,4,3,3.41,10.23
5033037,18,1,9.45,9.45
5033037,27,1,8.49,8.49
5033037,29,1,1.31,1.31
5036800,10,5,9.07,45.35
5036800,26,2,9.32,18.64
5036800,29,2,1.31,2.62
5036800,34,5,5.51,27.55
5036800,36,5,2.86,14.30
5079757,31,3,6.62,19.86
5091612,13,4,5.80,23.20
5093319,1,3,6.83,20.49
5093319,2,3,0.94,2.82
5093319,33,1,2.00,2.00
5097361,4,4,3.41,13.64
5097361,6,5,0.96,4.80
5097361,19,5,8.89,44.45
5107866,7,5,1.92,9.60
5107866,32,2,3.05,6.10
5120112,21,1,4.46,4.46
5121134,6,5,0.96,4.80
5123708,5,3,1.92,5.76
5123708,30,5,2.70,13.50
5123708,32,5,3.05,15.25
5123708,33,2,2.00,4.00
5135009,25,3,6.89,20.67
5135009,30,4,2.70,10.80
5135009,32,3,3.05,9.15
5135009,34,4,5.51,22.04
5137332,1,2,6.83,13.66
5137332,24,4,6.00,24.00
5154807,17,3,3.71,11.13
5154807,23,5,4.55,22.75
5154807,34,4,5.51,22.04
5160090,5,5,1.92,9.60
5160090,17,3,3.71,11.13
5160090,24,1,6.00,6.00
5160090,25,4,6.89,27.56
5168513,5,3,1.92,5.76
5168513,31,5,6.62,33.10
5177779,8,1,3.30,3.30
5183886,6,4,0.96,3.84
5183886,12,5,6.64,33.20
5183886,13,4,5.80,23.20
5185522,1,5,6.83,34.15
5185522,11,1,7.45,7.45
5185522,12,1,6.64,6.64
5185522,33,3,2.00,6.00
5215513,11,4,7.45,29.80
5215513,14,1,8.60,8.60
5215513,30,2,2.70,5.40
5217354,9,1,1.13,1.13
5217354,31,2,6.62,13.24
5220477,20,4,9.90,39.60
5220477,22,2,0.94,1.88
5231819,5,1,1.92,1.92
5231819,32,3,3.05,9.15
5234739,18,2,9.45,18.90
5234739,22,0,0.94,0.00
5234739,26,5,9.32,46.60
5235908,26,4,9.32,37.28
5241196,24,2,6.00,12.00
5243003,15,5,5.78,28.90
5243510,10,2,9.07,18.14
5243839,15,5,5.78,28.90
5260115,4,4,3.41,13.64
5260115,9,5,1.13,5.65
5260115,11,2,7.45,14.90
5274566,28,2,7.37,14.74
5274566,29,4,1.31,5.24
5279907,20,1,9.90,9.90
5279907,27,5,8.49,42.45
5292146,14,5,8.60,43.00
5300371,4,3,3.41,10.23
5300371,5,2,1.92,3.84
5300371,8,4,3.30,13.20
5313570,3,5,4.42,22.10
5338505,6,2,0.96,1.92
5338505,12,5,6.64,33.20
5338505,16,2,5.68,11.36
5338505,23,2,4.55,9.10
5338505,30,4,2.70,10.80
5341596,1,1,6.83,6.83
5341596,11,4,7.45,29.80
5341596,23,1,4.55,4.55
5341596,31,2,6.62,13.24
5342187,12,1,6.64,6.64
5342187,26,2,9.32,18.64
5342187,36,3,2.86,8.58
5359981,10,1,9.07,9.07
5359981,17,5,3.71,18.55
5359981,19,5,8.89,44.45
5359981,21,2,4.46,8.92
5368424,23,2,4.55,9.10
5368424,27,3,8.49,25.47
5368424,28,5,7.37,36.85
5413949,23,1,4.55,4.55
5417495,2,4,0.94,3.76
5417495,3,5,4.42,22.10
5417495,21,4,4.46,17.84
5417495,23,4,4.55,18.20
5417495,30,1,2.70,2.70
5427024,2,4,0.94,3.76
5427024,25,1,6.89,6.89
5447223,20,1,9.90,9.90
5447223,21,5,4.46,22.30
5447223,27,5,8.49,42.45
5468664,5,1,1.92,1.92
5468664,8,4,3.30,13.20
5468664,15,4,5.78,23.12
5468664,22,3,0.94,2.82
5468664,29,5,1.31,6.55
5480849,6,2,0.96,1.92
5488109,11,2,7.45,14.90
5488109,12,3,6.64,19.92
5488109,15,1,5.78,5.78
5488109,24,5,6.00,30.00
5488109,35,5,5.48,27.40
5494954,5,1,1.92,1.92
5494954,22,5,0.94,4.70
5494954,24,1,6.00,6.00
5494954,32,5,3.05,15.25
5502078,6,3,0.96,2.88
5502078,7,4,1.92,7.68
5505321,5,5,1.92,9.60
5505321,16,5,5.68,28.40
5505321,20,2,9.90,19.80
5505321,22,0,0.94,0.00
5505321,32,1,3.05,3.05
5526727,4,2,3.41,6.82
5535257,4,1,3.41,3.41
5535257,36,3,2.86,8.58
5543584,18,4,9.45,37.80
5543584,19,3,8.89,26.67
5559720,9,2,1.13,2.26
5564354,11,3,7.45,22.35
5564354,19,5,8.89,44.45
5564354,32,5,3.05,15.25
5564354,36,5,2.86,14.30
5566844,22,5,0.94,4.70
5566844,36,5,2.86,14.30
5568939,26,5,9.32,46.60
5582622,2,0,0.94,0.00
5583124,3,1,4.42,4.42
5590365,19,2,8.89,17.78
5590365,27,3,8.49,25.47
5590365,29,3,1.31,3.93
5622550,15,4,5.78,23.12
5622550,21,5,4.46,22.30
5622550,27,3,8.49,25.47
5622550,28,2,7.37,14.74
5626871,18,3,9.45,28.35
5626871,29,1,1.31,1.31
5626871,34,4,5.51,22.04
5629204,26,2,9.32,18.64
5632153,18,5,9.45,47.25
5645687,24,2,6.00,12.00
5651513,6,3,0.96,2.88
5651513,10,4,9.07,36.28
5651513,23,3,4.55,13.65
5663114,2,5,0.94,4.70
5663114,8,4,3.30,13.20
5673418,11,4,7.45,29.80
5673418,19,5,8.89,44.45
5673418,26,5,9.32,46.60
5673418,33,4,2.00,8.00
5673418,36,2,2.86,5.72
5679099,2,3,0.94,2.82
5679099,36,1,2.86,2.86
5727499,3,4,4.42,17.68
5727499,28,5,7.37,36.85
5727685,13,4,5.80,23.20
5727685,19,5,8.89,44.45
5727685,22,5,0.94,4.70
5729089,10,2,9.07,18.14
5729089,22,1,0.94,0.94
5729089,24,2,6.00,12.00
5729089,32,5,3.05,15.25
5729827,14,2,8.60,17.20
5729827,17,1,3.71,3.71
5729827,22,1,0.94,0.94
5729827,26,3,9.32,27.96
5731944,3,3,4.42,13.26
5731944,6,4,0.96,3.84
5731944,23,5,4.55,22.75
5731944,30,5,2.70,13.50
5731944,31,1,6.62,6.62
5739241,7,3,1.92,5.76
5739241,18,3,9.45,28.35
5739241,25,4,6.89,27.56
5739241,33,3,2.00,6.00
5739241,35,1,5.48,5.48
5748445,31,2,6.62,13.24
5763330,6,5,0.96,4.80
5763330,10,5,9.07,45.35
5763330,14,2,8.60,17.20
5763330,33,5,2.00,10.00
5771457,3,5,4.42,22.10
5771457,20,5,9.90,49.50
5771457,24,1,6.00,6.00
5771457,25,3,6.89,20.67
5771457,30,3,2.70,8.10
5774903,2,0,0.94,0.00
5774903,12,5,6.64,33.20
5774903,25,2,6.89,13.78
5774903,32,4,3.05,12.20
5774903,34,1,5.51,5.51
5783602,1,2,6.83,13.66
5790588,8,5,3.30,16.50
5790588,26,2,9.32,18.64
5790588,35,1,5.48,5.48
5794435,3,2,4.42,8.84
5796544,28,5,7.37,36.85
5817352,2,0,0.94,0.00
5817352,16,1,5.68,5.68
5817352,23,4,4.55,18.20
5817352,27,1,8.49,8.49
5817352,31,3,6.62,19.86
5820979,10,1,9.07,9.07
5820979,11,5,7.45,37.25
5820979,13,1,5.80,5.80
5820979,17,4,3.71,14.84
5820979,33,2,2.00,4.00
5844755,9,3,1.13,3.39
5844755,10,1,9.07,9.07
5844755,33,2,2.00,4.00
5844755,35,2,5.48,10.96
5854103,17,4,3.71,14.84
5856805,4,1,3.41,3.41
5856805,11,2,7.45,14.90
5856805,31,3,6.62,19.86
5856805,32,4,3.05,12.20
5860755,4,3,3.41,10.23
5860755,5,4,1.92,7.68
5860755,31,1,6.62,6.62
5861131,4,1,3.41,3.41
5861131,5,4,1.92,7.68
5861131,26,1,9.32,9.32
5861131,27,5,8.49,42.45
5878776,15,2,5.78,11.56
5878776,33,1,2.00,2.00
5889536,15,4,5.78,23.12
5889536,18,2,9.45,18.90
5889536,22,0,0.94,0.00
5889536,29,4,1.31,5.24
5889536,31,3,6.62,19.86
5898672,4,2,3.41,6.82
5898672,14,1,8.60,8.60
5898672,24,5,6.00,30.00
5898672,34,4,5.51,22.04
5908131,7,2,1.92,3.84
5908131,14,1,8.60,8.60
5908131,30,4,2.70,10.80
5908131,33,4,2.00,8.00
5910273,1,5,6.83,34.15
5910273,13,1,5.80,5.80
5910273,16,2,5.68,11.36
5921243,30,2,2.70,5.40
5924147,1,5,6.83,34.15
5924147,10,3,9.07,27.21
5924147,34,3,5.51,16.53
5929414,5,2,1.92,3.84
5950364,6,2,0.96,1.92
5950364,18,4,9.45,37.80
5950364,21,2,4.46,8.92
5983778,21,2,4.46,8.92
5983778,25,4,6.89,27.56
5983778,33,5,2.00,10.00
6019883,4,1,3.41,3.41
6019883,16,5,5.68,28.40
6021601,3,1,4.42,4.42
6021601,33,2,2.00,4.00
6025792,24,2,6.00,12.00
6031209,2,1,0.94,0.94
6031209,7,3,1.92,5.76
6031209,14,5,8.60,43.00
6031209,22,5,0.94,4.70
6031209,28,2,7.37,14.74
6047040,16,1,5.68,5.68
6047040,24,4,6.00,24.00
6047040,25,2,6.89,13.78
6047040,35,3,5.48,16.44
6056156,15,4,5.78,23.12
6056156,23,5,4.55,22.75
6056156,28,3,7.37,22.11
6056156,32,5,3.05,15.25
6057215,31,1,6.62,6.62
6065512,4,3,3.41,10.23
6065512,5,2,1.92,3.84
6065512,16,1,5.68,5.68
6065512,19,4,8.89,35.56
6065512,35,2,5.48,10.96
6077593,4,2,3.41,6.82
6077593,33,4,2.00,8.00
6092462,19,5,8.89,44.45
6092462,26,2,9.32,18.64
6092462,30,5,2.70,13.50
6092462,31,3,6.62,19.86
6092462,32,5,3.05,15.25
6098601,32,3,3.05,9.15
6112147,10,1,9.07,9.07
6112790,21,3,4.46,13.38
6117645,12,4,6.64,26.56
6142537,6,2,0.96,1.92
6142537,9,3,1.13,3.39
6142537,17,1,3.71,3.71
6142537,18,3,9.45,28.35
6158861,5,3,1.92,5.76
6158861,10,2,9.07,18.14
6158861,12,4,6.64,26.56
6158861,26,4,9.32,37.28
6174461,7,4,1.92,7.68
6174461,27,1,8.49,8.49
6175817,11,4,7.45,29.80
6175817,13,5,5.80,29.00
6175817,14,4,8.60,34.40
6175817,19,2,8.89,17.78
6175817,24,2,6.00,12.00
6177317,15,1,5.78,5.78
6179404,1,5,6.83,34.15
6179404,10,1,9.07,9.07
6179404,20,2,9.90,19.80
6179404,27,1,8.49,8.49
6179404,34,2,5.51,11.02
6184464,21,1,4.46,4.46
6199397,7,4,1.92,7.68
6199397,21,3,4.46,13.38
6199397,28,5,7.37,36.85
6204140,11,1,7.45,7.45
6204140,29,3,1.31,3.93
6204140,33,1,2.00,2.00
6205352,8,1,3.30,3.30
6205352,20,5,9.90,49.50
6205352,21,4,4.46,17.84
6205352,30,3,2.70,8.10
6210996,19,5,8.89,44.45
6210996,32,5,3.05,15.25
6240733,29,4,1.31,5.24
6241683,10,5,9.07,45.35
6243359,25,2,6.89,13.78
6263000,7,2,1.92,3.84
6263000,12,5,6.64,33.20
6263000,26,2,9.32,18.64
6291223,15,3,5.78,17.34
6291223,21,4,4.46,17.84
6291223,26,5,9.32,46.60
6306049,23,4,4.55,18.20
6319209,13,1,5.80,5.80
6319209,17,5,3.71,18.55
6319209,35,4,5.48,21.92
6319209,36,2,2.86,5.72
6329137,4,1,3.41,3.41
6329137,10,3,9.07,27.21
6332337,24,1,6.00,6.00
6332337,33,4,2.00,8.00
6332337,36,5,2.86,14.30
6343036,18,3,9.45,28.35
6343036,21,5,4.46,22.30
6343036,22,1,0.94,0.94
6352942,6,5,0.96,4.80
6352942,8,1,3.30,3.30
6352942,13,3,5.80,17.40
6352942,29,4,1.31,5.24
6352942,31,2,6.62,13.24
6354256,3,4,4.42,17.68
6354256,4,2,3.41,6.82
6354256,26,2,9.32,18.64
6354256,34,1,5.51,5.51
6354256,35,4,5.48,21.92
6365557,11,4,7.45,29.80
6374876,12,5,6.64,33.20
6374876,29,1,1.31,1.31
6374876,31,4,6.62,26.48
6374876,32,4,3.05,12.20
6374876,33,3,2.00,6.00
6384832,4,1,3.41,3.41
6384832,31,1,6.62,6.62
6390911,4,4,3.41,13.64
6390911,22,2,0.94,1.88
6390911,28,4,7.37,29.48
6390911,31,5,6.62,33.10
6397463,22,0,0.94,0.00
