order_id,order_datetime,customer_id,total_amount,num_items
5097361,2024-02-08T13:02:44.033848,21,62.89,3
5107866,2024-02-07T10:24:35.559358,22,15.70,2
5120112,2024-02-07T02:05:08.780170,4,4.46,1
5121134,2024-02-08T21:21:30.417005,26,4.80,1
5123708,2024-02-04T19:24:00.437448,5,38.51,4
5135009,2024-02-10T08:22:40.641573,3,62.66,4
5137332,2024-02-08T17:50:27.294469,24,37.66,2
5154807,2024-02-08T08:33:33.740977,29,55.92,3
5160090,2024-02-09T11:41:55.165486,16,54.29,4
5168513,2024-02-10T20:19:38.504138,25,38.86,2
5177779,2024-02-09T06:23:25.368958,8,3.30,1
5183886,2024-02-03T12:41:00.927161,15,60.24,3
5185522,2024-02-01T09:20:44.758811,11,54.24,4
5215513,2024-02-01T02:47:36.810385,4,43.80,3
5217354,2024-02-03T10:24:35.495241,17,14.37,2
5220477,2024-02-03T23:27:35.116133,5,41.48,2
5231819,2024-02-09T03:40:14.052788,4,11.07,2
5234739,2024-02-09T05:10:01.422820,16,65.50,3
5235908,2024-02-06T00:40:18.004012,1,37.28,1
5241196,2024-02-09T12:53:24.630908,2,12.00,1
5243003,2024-02-06T06:45:44.696448,9,28.90,1
5243510,2024-02-04T05:47:45.605083,17,18.14,1
5243839,2024-02-08T00:51:21.643353,20,28.90,1
5260115,2024-02-08T11:34:50.376439,23,34.19,3
5274566,2024-02-01T03:25:04.445849,19,19.98,2
5279907,2024-02-09T03:41:09.315869,14,52.35,2
5292146,2024-02-01T22:44:15.294754,14,43.00,1
5300371,2024-02-05T11:13:32.052140,26,27.27,3
5313570,2024-02-04T12:13:31.735599,29,22.10,1
5338505,2024-02-09T21:19:40.971759,5,66.38,5
5341596,2024-02-07T14:02:43.484888,1,54.42,4
5342187,2024-02-01T23:36:43.029947,1,33.86,3
5359981,2024-02-10T15:53:57.741385,8,80.99,4
5368424,2024-02-03T13:28:41.971673,15,71.42,3
5413949,2024-02-03T15:49:57.904131,27,4.55,1
5417495,2024-02-04T20:32:20.476842,19,64.60,5
5427024,2024-02-02T14:40:18.830551,1,10.65,2
5447223,2024-02-03T00:21:37.979844,26,74.65,3
5468664,2024-02-03T07:03:11.300187,11,47.61,5
5480849,2024-02-05T06:31:07.442909,14,1.92,1
5488109,2024-02-05T16:16:55.046830,16,98.00,5
5494954,2024-02-01T10:07:12.959074,27,27.87,4
5502078,2024-02-05T07:01:56.396562,10,10.56,2
5505321,2024-02-09T10:36:46.945653,27,60.85,5
5526727,2024-02-03T15:07:34.745553,23,6.82,1
5535257,2024-02-10T03:46:57.024397,17,11.99,2
5543584,2024-02-09T15:44:52.700444,30,64.47,2
5559720,2024-02-01T06:13:20.332680,15,2.26,1
5564354,2024-02-05T02:25:27.107566,27,96.35,4
5566844,2024-02-01T20:38:19.131170,8,19.00,2
5568939,2024-02-08T05:59:28.479562,10,46.60,1
5582622,2024-02-10T16:09:35.494720,27,0.00,1
5583124,2024-02-06T14:19:09.490899,2,4.42,1
5590365,2024-02-06T12:12:00.322488,1,47.18,3
5622550,2024-02-07T18:02:38.723253,1,85.63,4
5626871,2024-02-01T13:27:31.387280,26,51.70,3
5629204,2024-02-01T11:16:40.995260,10,18.64,1
5632153,2024-02-05T18:42:44.677899,28,47.25,1
5645687,2024-02-09T01:18:43.860735,23,12.00,1
5651513,2024-02-10T16:20:45.271530,4,52.81,3
5663114,2024-02-05T15:17:16.024028,10,17.90,2
5673418,2024-02-01T15:28:16.526596,13,134.57,5
5679099,2024-02-05T12:19:44.055884,26,5.68,2
5727499,2024-02-07T16:55:28.595875,5,54.53,2
5727685,2024-02-04T23:55:52.115186,12,72.35,3
5729089,2024-02-05T17:35:43.227068,23,46.33,4
5729827,2024-02-09T20:34:21.113879,21,49.81,4
5731944,2024-02-01T03:10:23.813046,20,59.97,5
5739241,2024-02-05T12:37:23.757181,4,73.15,5
5748445,2024-02-01T04:44:26.075253,3,13.24,1
5763330,2024-02-09T11:47:46.975802,10,77.35,4
5771457,2024-02-03T01:26:05.846226,18,106.37,5
5774903,2024-02-10T11:39:14.732211,11,64.69,5
5783602,2024-02-04T17:48:11.922381,26,13.66,1
5790588,2024-02-05T18:34:06.677966,2,40.62,3
5794435,2024-02-10T17:23:42.888877,18,8.84,1
5796544,2024-02-04T14:36:10.003901,13,36.85,1
5817352,2024-02-10T09:53:06.928988,27,52.23,5
5820979,2024-02-01T07:19:32.224793,3,70.96,5
5844755,2024-02-09T06:27:29.874280,4,27.42,4
5854103,2024-02-03T08:36:35.638745,13,14.84,1
5856805,2024-02-05T02:34:33.349671,11,50.37,4
5860755,2024-02-04T14:18:10.043460,14,24.53,3
5861131,2024-02-03T16:25:09.625635,4,62.86,4
5878776,2024-02-04T07:53:38.474980,15,13.56,2
5889536,2024-02-10T01:49:09.773145,28,67.12,5
5898672,2024-02-07T01:14:16.959146,30,67.46,4
5908131,2024-02-08T18:49:18.834527,11,31.24,4
5910273,2024-02-08T16:04:53.143982,7,51.31,3
5921243,2024-02-08T05:18:13.696339,10,5.40,1
5924147,2024-02-09T10:16:18.272933,9,77.89,3
5929414,2024-02-10T18:17:40.977072,21,3.84,1
5950364,2024-02-10T01:21:40.182037,21,48.64,3
5983778,2024-02-04T02:28:39.541837,15,46.48,3
6019883,2024-02-09T23:20:55.272856,17,31.81,2
6021601,2024-02-10T04:51:58.796404,18,8.42,2
6025792,2024-02-06T09:14:53.993193,17,12.00,1
6031209,2024-02-01T11:57:00.758152,16,69.14,5
6047040,2024-02-01T15:31:26.072615,24,59.90,4
6056156,2024-02-05T12:28:59.021862,16,83.23,4
6057215,2024-02-08T05:01:59.220482,28,6.62,1
6065512,2024-02-05T12:22:03.691503,7,66.27,5
6077593,2024-02-02T12:54:25.680215,19,14.82,2
6092462,2024-02-09T14:46:53.876546,15,111.70,5
6098601,2024-02-09T21:26:54.802285,19,9.15,1
6112147,2024-02-08T19:26:11.410358,14,9.07,1
6112790,2024-02-05T04:10:59.501854,8,13.38,1
6117645,2024-02-04T22:10:33.068213,30,26.56,1
6142537,2024-02-04T21:19:26.102520,21,37.37,4
6158861,2024-02-01T09:43:55.489232,28,87.74,4
6174461,2024-02-04T01:17:16.164562,30,16.17,2
6175817,2024-02-05T01:45:32.093278,8,122.98,5
6177317,2024-02-04T01:40:44.638790,3,5.78,1
6179404,2024-02-04T10:01:55.163782,21,82.53,5
6184464,2024-02-05T07:40:02.986024,28,4.46,1
6199397,2024-02-01T22:38:21.075727,26,57.91,3
6204140,2024-02-10T01:59:39.301470,19,13.38,3
6205352,2024-02-03T05:17:22.243510,16,78.74,4
6210996,2024-02-05T04:53:07.146753,17,59.70,2
6240733,2024-02-10T11:54:56.960436,6,5.24,1
6241683,2024-02-01T10:40:51.904216,17,45.35,1
6243359,2024-02-09T09:43:09.230262,29,13.78,1
6263000,2024-02-04T15:57:23.557960,5,55.68,3
6291223,2024-02-03T07:34:02.655755,11,81.78,3
6306049,2024-02-04T02:59:01.399904,18,18.20,1
6319209,2024-02-10T11:51:14.071805,22,51.99,4
6329137,2024-02-09T21:32:52.198584,8,30.62,2
6332337,2024-02-10T01:26:33.089143,3,28.30,3
6343036,2024-02-08T15:44:18.678034,7,51.59,3
6352942,2024-02-05T20:41:51.707283,30,43.98,5
6354256,2024-02-03T11:32:55.393750,16,70.57,5
6365557,2024-02-10T02:15:02.383251,28,29.80,1
6374876,2024-02-09T06:10:49.573793,18,79.19,5
6384832,2024-02-10T16:29:52.848804,6,10.03,2
6390911,2024-02-05T20:31:17.316613,17,78.10,4
6397463,2024-02-10T12:38:53.729828,27,29.48,2
6405784,2024-02-03T02:17:18.556292,21,72.41,2
6428610,2024-02-08T23:31:02.529080,18,53.19,4
6441853,2024-02-01T13:48:09.768629,10,101.59,4
6442444,2024-02-04T01:32:56.671823,10,112.19,4
6453712,2024-02-01T18:05:09.025122,8,22.40,3
6456306,2024-02-10T12:50:41.270930,28,80.73,5
6486297,2024-02-06T10:00:24.092667,4,13.38,1
6532674,2024-02-08T23:49:55.184906,17,7.45,1
6538660,2024-02-10T02:04:10.514521,7,22.26,2
6543786,2024-02-01T21:27:44.284030,25,16.44,1
6581232,2024-02-05T07:54:35.226921,29,5.68,1
6581651,2024-02-05T15:42:37.765597,14,67.72,4
6597242,2024-02-03T12:33:28.269632,11,12.82,3
6599123,2024-02-09T13:35:06.233209,25,59.85,3
6615088,2024-02-09T17:35:14.834842,3,61.46,4
6618895,2024-02-08T17:48:20.621611,19,11.37,2
6627435,2024-02-09T16:50:28.503455,12,37.04,2
6646527,2024-02-05T03:35:17.834143,12,41.55,4
6685701,2024-02-03T16:31:02.203684,18,14.96,2
6687063,2024-02-01T23:13:48.077618,29,75.71,5
6693297,2024-02-03T03:06:27.488148,4,43.82,4
6695533,2024-02-08T12:23:02.954807,11,59.92,3
6711443,2024-02-07T11:12:49.563095,29,17.20,1
6737862,2024-02-03T14:20:23.408902,14,11.66,2
6746457,2024-02-07T17:55:16.263383,27,57.68,4
6762706,2024-02-03T12:09:05.554716,8,46.81,3
6769763,2024-02-01T19:53:49.955658,21,91.75,4
6770337,2024-02-08T16:20:37.769124,28,36.80,3
6808327,2024-02-09T09:54:34.395532,25,40.92,4
6821745,2024-02-01T17:51:18.378047,9,87.14,5
6828306,2024-02-07T15:14:44.927011,14,48.00,3
6856656,2024-02-05T10:33:12.564448,25,22.37,2
6860175,2024-02-09T16:25:30.849473,4,80.09,5
6861074,2024-02-09T01:58:35.571274,20,57.31,5
6862705,2024-02-08T01:51:49.655873,11,11.16,2
6881922,2024-02-01T20:36:26.685486,30,10.80,1
6888933,2024-02-03T05:03:30.713728,8,37.45,3
6916063,2024-02-04T18:22:01.953380,22,71.37,4
6923558,2024-02-09T06:47:29.765447,22,22.72,1
6935097,2024-02-05T18:47:30.303291,13,72.48,4
6936291,2024-02-09T07:01:47.740746,7,46.45,3
6948347,2024-02-05T03:30:10.121664,2,82.87,3
6949939,2024-02-09T22:10:59.447107,29,40.88,2
6952096,2024-02-10T05:51:51.653541,1,47.25,1
6957827,2024-02-07T12:14:04.645822,17,26.02,4
6973243,2024-02-04T16:03:03.898335,18,3.76,1
6975123,2024-02-03T08:15:50.235161,7,66.73,4
6986073,2024-02-05T02:36:05.188425,30,65.14,4
6988876,2024-02-08T20:46:53.260504,24,4.55,1
7023007,2024-02-08T21:13:11.656135,17,9.10,1
7054614,2024-02-09T11:38:44.632877,5,12.22,2
7062535,2024-02-03T04:43:09.448605,8,61.36,4
7065545,2024-02-01T14:04:53.655019,11,11.03,2
7077840,2024-02-10T12:41:43.825111,30,74.66,5
7079842,2024-02-01T23:35:44.748444,29,83.25,4
7091347,2024-02-09T22:48:03.120039,15,3.84,1
7104194,2024-02-05T01:35:55.131788,17,78.11,4
7111263,2024-02-07T13:55:58.722230,29,17.34,1
7114413,2024-02-09T12:12:21.755982,20,8.42,2
7115197,2024-02-05T12:34:40.230484,8,24.41,3
7128672,2024-02-01T08:25:29.238396,28,26.67,1
7134047,2024-02-08T20:37:10.564323,17,14.84,1
7140964,2024-02-07T20:18:05.136516,1,86.64,5
7161074,2024-02-05T09:53:09.812840,21,52.93,2
7174625,2024-02-06T17:31:53.621990,23,47.25,1
7184422,2024-02-03T20:22:15.895676,16,5.51,1
7188937,2024-02-03T05:13:53.093587,26,36.08,2
7206059,2024-02-03T21:13:22.001529,13,53.86,3
7212110,2024-02-08T17:10:35.755944,24,12.60,2
7212793,2024-02-01T20:28:20.895671,11,68.24,3
7235582,2024-02-03T22:39:34.412080,29,62.67,4
7246159,2024-02-09T22:05:33.239297,7,22.00,5
7256166,2024-02-03T13:22:42.713528,22,10.23,1
7288672,2024-02-09T04:08:56.798613,1,86.53,5
7311397,2024-02-09T04:35:01.573104,27,76.26,4
7334829,2024-02-05T03:02:34.977084,12,104.23,3
7349593,2024-02-03T10:40:03.463132,25,27.97,3
7350193,2024-02-05T23:10:55.526039,25,48.95,3
7350823,2024-02-03T16:54:35.220319,26,66.16,5
7352688,2024-02-08T01:12:33.245013,9,24.28,3
7390674,2024-02-01T08:24:43.609888,16,55.22,4
7390704,2024-02-01T18:42:03.442852,8,84.30,5
7406048,2024-02-04T16:14:01.111081,9,82.68,3
7408050,2024-02-03T09:34:52.029023,23,37.80,1
7408233,2024-02-05T03:47:04.268846,23,13.78,1
7419973,2024-02-03T19:29:34.542007,16,56.17,5
7422641,2024-02-03T00:26:59.714499,7,67.58,3
7428310,2024-02-01T09:58:21.252324,5,17.78,1
7430651,2024-02-02T04:16:40.467790,15,29.48,1
7432038,2024-02-01T03:06:45.409987,4,68.00,5
7433599,2024-02-08T06:42:07.863085,10,53.91,3
7447228,2024-02-05T23:17:03.834696,13,25.96,3
7456450,2024-02-01T03:36:57.455898,15,13.65,1
7459376,2024-02-05T04:19:58.004814,20,29.59,3
7461133,2024-02-10T01:46:43.163340,19,24.57,3
7469437,2024-02-03T21:55:03.508638,14,95.94,5
7477555,2024-02-07T15:07:16.444209,17,40.54,3
7486014,2024-02-03T17:25:44.013481,30,38.32,4
7493338,2024-02-09T12:49:44.313998,6,75.55,4
7517898,2024-02-10T21:32:14.630975,11,88.34,4
7522704,2024-02-09T02:17:12.615309,23,57.70,3
7532862,2024-02-05T12:08:26.650295,17,19.16,2
7539451,2024-02-05T05:25:48.533672,2,39.94,4
7544990,2024-02-03T03:49:01.391621,21,26.88,2
7556233,2024-02-09T04:44:25.245888,5,76.24,5
7560516,2024-02-01T06:53:27.729340,13,29.48,1
7563146,2024-02-09T07:57:14.498717,19,8.89,1
7574635,2024-02-05T02:48:14.694396,21,18.72,2
7582003,2024-02-08T10:55:20.523286,26,89.55,4
7588319,2024-02-05T00:48:15.136845,23,13.24,1
7608864,2024-02-10T20:45:51.102496,18,14.75,2
7613846,2024-02-01T10:05:47.230267,10,43.08,3
7618693,2024-02-05T00:57:53.825349,21,27.56,2
7635628,2024-02-08T17:24:46.548366,22,50.39,4
7643917,2024-02-03T20:38:00.784176,22,64.71,4
7685592,2024-02-04T18:06:41.129388,7,27.52,5
7710556,2024-02-03T04:47:57.061238,10,30.61,4
7718546,2024-02-08T16:22:14.683582,18,43.55,4
7728810,2024-02-09T04:51:05.672155,7,43.56,3
7738914,2024-02-07T16:56:20.179763,8,42.43,3
7740851,2024-02-04T10:58:46.328543,30,20.57,3
7761763,2024-02-03T08:20:18.556237,17,33.59,3
7770112,2024-02-04T18:25:50.281360,9,93.91,5
7785221,2024-02-09T15:26:01.835373,17,7.94,2
7785524,2024-02-08T14:49:04.614944,29,16.83,2
7788322,2024-02-01T02:56:49.319333,28,32.28,4
7788692,2024-02-03T09:48:00.165147,7,23.26,2
7790979,2024-02-03T06:18:24.295510,1,104.07,4
7799795,2024-02-04T10:37:27.296011,23,26.38,4
7822179,2024-02-05T03:39:02.103835,30,13.67,4
7862220,2024-02-09T17:41:47.443549,17,20.96,2
7863789,2024-02-01T09:17:48.019660,21,36.02,3
7868251,2024-02-03T11:51:35.540772,5,49.91,3
7890204,2024-02-06T08:00:40.154795,22,27.48,2
7894908,2024-02-09T17:04:52.479900,20,4.42,1
7908618,2024-02-04T07:31:19.940206,10,70.15,4
7908630,2024-02-08T21:12:16.039567,28,57.58,4
7932947,2024-02-09T19:28:18.616293,22,51.53,3
7939864,2024-02-09T08:41:01.354846,29,4.55,1
7942820,2024-02-09T17:32:49.806274,16,25.51,3
7946979,2024-02-06T12:39:46.682361,23,60.45,4
7958638,2024-02-01T13:58:36.475764,27,23.43,2
7959772,2024-02-01T04:55:41.785972,29,42.85,2
7960735,2024-02-07T13:24:51.608328,25,22.58,2
7969533,2024-02-03T20:53:27.333848,20,48.09,4
7970217,2024-02-10T23:45:51.600281,9,75.76,5
7970948,2024-02-04T03:01:08.422653,29,7.68,1
7980362,2024-02-08T19:51:53.860783,9,78.41,4
7990658,2024-02-09T14:08:58.969303,18,67.17,5
7998136,2024-02-10T00:26:08.196550,13,46.00,4
8003427,2024-02-01T17:20:42.392595,21,36.76,2
8014659,2024-02-05T15:32:00.221933,8,24.51,3
8023634,2024-02-09T08:41:35.450253,8,43.31,3
8042550,2024-02-05T11:55:22.992005,6,6.60,1
8053361,2024-02-03T17:48:09.609175,17,6.00,1
8061824,2024-02-01T07:44:47.776463,11,51.44,4
8062293,2024-02-08T15:20:26.381472,14,7.72,2
8108021,2024-02-06T18:14:18.107994,17,32.74,2
8147018,2024-02-08T09:38:30.384549,13,9.60,1
8148406,2024-02-03T07:44:25.218797,15,79.59,4
8153520,2024-02-05T16:04:07.456983,18,61.79,3
8155252,2024-02-05T16:38:19.506241,18,60.39,4
8159195,2024-02-03T10:48:28.454665,28,38.26,5
8172296,2024-02-10T02:43:31.947475,14,6.60,1
8174706,2024-02-08T18:43:51.104153,27,19.04,2
8180332,2024-02-01T22:22:18.533291,29,20.00,2
8193452,2024-02-03T15:19:48.121191,7,43.04,4
8200235,2024-02-01T19:05:39.602222,1,4.00,1
8211920,2024-02-03T11:55:12.268499,21,45.63,3
8223832,2024-02-03T04:14:46.620693,5,54.26,5
8235588,2024-02-05T23:12:39.746052,30,76.73,4
8246109,2024-02-09T05:40:49.934656,10,37.16,2
8263146,2024-02-01T10:25:41.939446,21,65.29,4
8268007,2024-02-09T21:39:04.764862,2,43.90,2
8273235,2024-02-04T16:02:37.658530,2,9.60,1
8285377,2024-02-09T12:01:36.844722,14,8.00,1
8289559,2024-02-09T02:08:25.900276,17,21.32,3
8296648,2024-02-03T10:05:10.026359,15,101.45,4
8337161,2024-02-05T13:00:20.823503,6,13.48,2
8346995,2024-02-05T00:13:06.036989,19,55.49,2
8348968,2024-02-09T05:43:29.913553,8,69.89,5
8353770,2024-02-01T11:33:29.543238,1,48.09,3
8355005,2024-02-06T18:07:17.924501,13,36.32,2
8371114,2024-02-08T09:06:51.096600,6,25.66,3
8393378,2024-02-02T07:08:39.374675,25,27.21,3
8396959,2024-02-09T16:05:04.036109,30,26.56,1
8420681,2024-02-05T09:48:13.578967,3,32.32,3
8429086,2024-02-04T21:20:35.775956,30,59.02,4
8433040,2024-02-01T22:36:39.828051,21,93.21,5
8445680,2024-02-05T16:31:26.709862,1,42.06,2
8447400,2024-02-10T10:31:47.331652,19,47.05,5
8451090,2024-02-01T22:18:48.569965,5,56.85,3
8492692,2024-02-04T23:23:56.796961,6,17.05,1
8494486,2024-02-10T07:44:49.577341,10,79.28,5
8501446,2024-02-05T19:57:25.015284,14,49.43,3
8506182,2024-02-09T03:56:18.132486,23,69.83,5
8532541,2024-02-03T00:49:09.960399,26,67.07,5
8539405,2024-02-06T17:53:39.696245,30,9.32,1
8541253,2024-02-10T00:33:54.252402,29,42.39,5
8569344,2024-02-09T21:10:28.293706,21,44.93,2
8581985,2024-02-03T20:49:25.561505,18,53.67,3
8585985,2024-02-08T21:46:50.806228,22,3.56,2
8592858,2024-02-04T14:45:20.574849,30,70.48,3
8645674,2024-02-04T18:03:36.344057,5,67.58,3
8659077,2024-02-08T14:30:39.762646,5,48.68,3
8662463,2024-02-10T13:50:33.985294,16,58.36,5
8679544,2024-02-10T00:03:13.435790,4,76.66,4
8680218,2024-02-08T02:54:38.215929,26,80.26,5
8683714,2024-02-01T21:52:51.475082,5,12.00,1
8703819,2024-02-10T14:51:05.966827,7,15.54,3
8705679,2024-02-03T05:51:15.825751,9,67.84,4
8720666,2024-02-10T01:59:00.683012,27,17.96,2
8731146,2024-02-05T07:29:28.306290,6,31.52,2
8748597,2024-02-05T04:41:30.823711,26,37.80,1
8761281,2024-02-04T02:31:40.498690,10,14.90,1
8774292,2024-02-03T15:37:01.642907,8,83.14,4
8781863,2024-02-05T13:21:08.805373,21,72.43,4
8827816,2024-02-08T18:51:39.113532,12,69.99,2
8834218,2024-02-10T23:15:10.511793,1,70.76,5
8834939,2024-02-07T20:36:54.765986,1,19.92,1
8859941,2024-02-04T10:03:17.581492,18,86.35,2
8861840,2024-02-01T20:12:42.124218,6,52.15,5
8877955,2024-02-10T03:09:25.233748,24,90.96,5
8882186,2024-02-01T01:18:04.993398,13,32.17,2
8895096,2024-02-09T07:11:44.093215,3,13.65,1
8895672,2024-02-05T19:18:08.281734,21,40.45,4
8906968,2024-02-01T09:50:27.910587,9,64.34,2
8912398,2024-02-02T21:44:37.128196,11,11.13,1
8926587,2024-02-05T19:20:16.444578,16,52.09,3
8948601,2024-02-09T09:33:04.500164,12,46.30,3
8955971,2024-02-05T21:28:31.143710,17,77.27,4
8957365,2024-02-08T19:18:42.981602,29,19.14,2
8963928,2024-02-03T12:48:17.609159,1,32.78,3
8966174,2024-02-01T02:25:33.561965,8,95.26,5
8966823,2024-02-08T07:03:28.051489,20,67.48,4
8983278,2024-02-08T15:16:17.918654,29,4.00,1
8984351,2024-02-07T20:00:00.136758,25,25.31,2
8998675,2024-02-05T07:27:25.555678,10,54.05,2
9020661,2024-02-10T10:41:17.217123,10,58.95,5
9023242,2024-02-05T03:14:57.377320,19,7.45,1
9028225,2024-02-05T04:10:02.286695,6,80.02,4
9028370,2024-02-01T00:37:53.476565,4,59.86,4
9037937,2024-02-10T11:42:58.198346,21,72.86,5
9038560,2024-02-10T15:47:07.421449,1,52.92,5
9042188,2024-02-04T20:28:09.889920,28,44.59,3
9058846,2024-02-07T15:51:33.307750,12,68.79,4
9098458,2024-02-05T11:30:45.794370,20,54.39,3
9117578,2024-02-03T17:57:05.072802,3,29.87,3
9120363,2024-02-01T02:35:55.150621,29,26.65,2
9123154,2024-02-08T13:56:02.644208,26,53.46,4
9132480,2024-02-03T12:28:05.692649,13,32.78,3
9132710,2024-02-03T10:32:26.801631,3,98.77,5
9135558,2024-02-05T15:26:18.412562,20,28.16,2
9148704,2024-02-01T00:10:48.681643,20,71.82,3
9168529,2024-02-09T05:39:44.550924,28,28.20,4
9174357,2024-02-01T14:35:55.946552,3,22.90,3
9181827,2024-02-01T16:08:06.273194,4,89.64,4
9184857,2024-02-01T05:07:36.974103,1,29.93,3
9188644,2024-02-04T07:42:15.489676,28,1.92,1
9203850,2024-02-05T04:47:19.602412,16,34.20,2
9218609,2024-02-09T06:01:32.820013,13,40.26,3
9232985,2024-02-05T02:05:29.037126,5,74.59,3
9239370,2024-02-08T17:49:37.167130,30,31.82,4
9247212,2024-02-04T22:41:11.590055,13,25.47,2
9253249,2024-02-01T04:57:08.670193,9,68.15,4
9284816,2024-02-06T23:10:02.803875,17,20.75,2
9305706,2024-02-09T14:57:02.176845,14,48.11,4
9318188,2024-02-08T12:35:51.275158,10,59.93,3
9319830,2024-02-09T16:52:31.267041,11,98.47,4
9319871,2024-02-04T05:46:46.244569,26,49.77,3
9324384,2024-02-03T22:10:11.820392,2,5.65,1
9333920,2024-02-03T14:37:44.440659,25,35.04,3
9355154,2024-02-07T12:59:51.304342,15,43.78,2
9367882,2024-02-10T10:30:38.171919,19,26.92,5
9369743,2024-02-08T13:43:07.323320,24,31.76,3
9371306,2024-02-04T19:16:29.666414,13,69.38,5
9376002,2024-02-09T17:56:09.631124,13,111.27,4
9394400,2024-02-07T13:17:00.264870,30,10.23,1
9412899,2024-02-01T17:24:11.646413,22,34.45,1
9416449,2024-02-07T14:15:44.308581,1,43.01,3
9416575,2024-02-10T00:15:22.066048,24,2.62,1
9428935,2024-02-02T12:04:20.131646,9,14.00,2
9459882,2024-02-01T00:13:27.554632,4,32.18,4
9466178,2024-02-09T21:15:27.305409,29,58.20,2
9478958,2024-02-03T06:27:52.368015,5,24.80,2
9487124,2024-02-08T10:55:32.623172,22,9.32,1
9521394,2024-02-04T12:07:18.293691,16,23.88,2
9535689,2024-02-05T17:10:56.628714,27,9.37,2
9564229,2024-02-08T01:13:50.786251,26,29.29,2
9570501,2024-02-10T07:07:46.201580,10,42.51,3
9576537,2024-02-02T01:47:38.462515,9,4.70,1
9578013,2024-02-05T09:20:30.526408,25,44.25,2
9587027,2024-02-04T23:58:47.921766,6,4.46,1
9621299,2024-02-01T18:42:45.688540,20,23.26,3
9622651,2024-02-09T02:34:13.345548,18,29.34,2
9624297,2024-02-05T09:34:58.563132,23,38.34,4
9634226,2024-02-03T21:18:51.263094,26,9.49,2
9658006,2024-02-10T16:35:55.139428,19,46.58,3
9667778,2024-02-07T15:52:58.407264,8,47.77,4
9671138,2024-02-01T01:24:55.952510,12,22.39,2
9671183,2024-02-06T09:28:15.407217,1,6.82,1
9684321,2024-02-05T03:55:01.997185,27,33.46,3
9689880,2024-02-01T09:49:51.079522,3,80.29,4
9722872,2024-02-08T05:49:03.744129,1,76.65,4
9726930,2024-02-03T11:56:26.543141,21,11.21,2
9746416,2024-02-08T23:12:13.083908,7,8.09,2
9749786,2024-02-10T08:43:28.926982,6,69.06,4
9753347,2024-02-05T17:52:01.192512,11,20.65,2
9773964,2024-02-08T13:59:09.207597,19,22.35,1
9775496,2024-02-03T07:46:38.680588,16,16.08,3
9776969,2024-02-06T15:54:05.891214,4,81.75,4
9785450,2024-02-05T20:18:54.442503,26,114.96,5
9789288,2024-02-01T14:38:07.565879,7,10.50,3
9792815,2024-02-10T00:06:39.411980,7,34.82,4
9795068,2024-02-09T08:34:34.654407,16,5.67,2
9798132,2024-02-03T03:33:22.713681,7,47.84,2
9838683,2024-02-09T15:42:41.966519,26,14.74,1
9847399,2024-02-03T09:34:22.644507,18,69.70,3
9850560,2024-02-08T08:35:03.880582,26,63.36,5
9850809,2024-02-09T12:42:13.996913,1,32.24,5
9874670,2024-02-03T11:55:14.152848,18,71.24,2
9882636,2024-02-05T06:54:38.672661,14,12.01,2
9891094,2024-02-09T14:40:44.556398,27,51.16,3
9891157,2024-02-07T14:14:52.842145,3,48.16,4
9892708,2024-02-02T16:43:40.207685,22,15.39,3
9906402,2024-02-10T12:59:54.851852,10,89.98,4
9925644,2024-02-05T06:58:02.947806,4,37.80,1
9945628,2024-02-01T06:48:19.577690,29,53.05,2
9947405,2024-02-07T13:07:41.149752,25,2.70,1
9950469,2024-02-06T13:15:56.330057,11,6.00,1
9951583,2024-02-09T00:02:32.599245,17,62.53,3
9956741,2024-02-08T00:31:29.636799,24,33.20,1
9961902,2024-02-01T16:58:28.730541,22,88.80,3
9966281,2024-02-09T03:50:44.525337,28,7.51,2
9968119,2024-02-04T05:09:20.760268,21,22.04,1
9971054,2024-02-03T20:25:25.307184,8,60.37,4
9973686,2024-02-06T22:28:27.302152,24,72.05,4
9980367,2024-02-09T22:55:23.035359,15,13.78,1
9989358,2024-02-08T21:58:05.381361,5,25.40,3
9992472,2024-02-09T02:31:26.191344,27,123.20,5
9992952,2024-02-07T07:56:34.777451,7,50.04,3
10017057,2024-02-04T01:40:10.214979,15,17.05,1
10031351,2024-02-09T08:30:22.657276,23,34.08,3
10039823,2024-02-05T18:57:40.918310,26,62.81,5
10040360,2024-02-01T09:53:41.515425,27,16.68,4
10050203,2024-02-03T05:27:30.889217,5,27.34,2
10060430,2024-02-01T16:26:01.939202,3,53.77,2
10063805,2024-02-05T02:44:11.359135,30,28.74,4
10066253,2024-02-06T22:53:48.422086,27,14.07,2
10071276,2024-02-06T12:41:55.187721,12,27.56,1
